parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,bedroomflag,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
14638356,0.0030,"Friday, January 15, 2016",,,,1.5000,2.0000,false,,,1.5000,,,1232.0000,1232.0000,,,,,06059,,1.0000,1.0000,0.0000,,,33695564.0000,-117717600.0000,,,,,,,1,266,,060590524.262089,52650,1286,403196,96952,0.0000,,1.0000,,,,,2010.0000,,,184657.0000,412500.0000,2015.0000,227843.0000,7528.2598,,,60590524262089
12836047,0.0070,"Friday, January 15, 2016",1,,,3.0000,2.0000,false,,7.0000,3.0000,,,1316.0000,1316.0000,,,,,06037,,3.0000,,,,2,34018792.0000,-117947048.0000,1319.0000,,,,,,010D,269,LPPUD-C2,060374077.022002,39306,3101,,96488,0.0000,,,,1.0000,,,1984.0000,,,111205.0000,148559.0000,2015.0000,37354.0000,2058.0601,,,60374077022002
11280704,-0.0222,"Friday, January 15, 2016",1,,,2.0000,4.0000,true,,4.0000,2.0000,,,1958.0000,1958.0000,,,,,06037,,2.0000,,,,2,34682588.0000,-118176568.0000,9374.0000,,,,,,0100,261,LRRA7000,060379010.093018,5534,3101,,97319,0.0000,,,,1.0000,,,1972.0000,,,63219.0000,79921.0000,2015.0000,16702.0000,1777.2200,,,60379010093018
13894504,0.1151,"Friday, January 15, 2016",,,,2.5000,3.0000,false,,,2.5000,,,2345.0000,2345.0000,,,,,06059,,2.0000,2.0000,436.0000,,,33554856.0000,-117810440.0000,7790.0000,1.0000,,,,1,122,261,,060590626.042114,,1286,,96969,6.0000,,1.0000,,,,,1956.0000,1.0000,,222912.0000,1721263.0000,2015.0000,1498351.0000,17796.0996,,,60590626042114
10778991,-0.0040,"Friday, January 15, 2016",1,,,2.0000,3.0000,false,,7.0000,2.0000,,,1280.0000,1280.0000,,,,,06037,,2.0000,,,,2,34187700.0000,-118521304.0000,6554.0000,,,,,,0100,261,LAR1,060371327.002003,12447,3101,40548,96364,0.0000,,,,1.0000,,,1950.0000,,,139190.0000,489272.0000,2015.0000,350082.0000,6033.1001,,,60371327002003
17233040,0.0178,"Friday, January 15, 2016",,,,2.0000,2.0000,false,,,2.0000,,64.0000,1373.0000,1373.0000,,,64.0000,,06111,1.0000,2.0000,2.0000,0.0000,,,34288300.0000,-118714000.0000,,,,,,,1129,266,,061110084.011006,27110,2061,,97116,5.0000,,,,,,,2005.0000,2.0000,,195000.0000,391000.0000,2015.0000,196000.0000,4588.7402,,,61110084011006
12054648,0.0880,"Friday, January 15, 2016",1,,,3.0000,2.0000,false,,4.0000,3.0000,,,942.0000,942.0000,,,,,06037,,3.0000,,,,2,34166800.0000,-118306000.0000,12244.0000,,,,,,010C,266,BUR4,060373118.011023,396054,3101,,96434,0.0000,,,,1.0000,,,1990.0000,,,170801.0000,221313.0000,2015.0000,50512.0000,2525.8201,,,60373118011023
12018535,0.0020,"Friday, January 15, 2016",1,,,2.0000,2.0000,false,,4.0000,2.0000,,,1363.0000,1363.0000,,,,,06037,,2.0000,,,,2,34092100.0000,-118373000.0000,28995.0000,1.0000,,,,1,010E,266,WDR4,060377003.003000,48424,3101,,96050,0.0000,,,,1.0000,,,1969.0000,,,139085.0000,483310.0000,2015.0000,344225.0000,6113.6001,,,60377003003000
12998753,0.0751,"Friday, January 15, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,1428.0000,1428.0000,,,,,06037,,1.0000,,,,7,34102352.0000,-118029136.0000,16012.0000,,,,,,010C,266,,060374315.012000,14111,3101,,96517,0.0000,,,,1.0000,,,1940.0000,,,90376.0000,361516.0000,2015.0000,271140.0000,4948.1299,,,60374315012000
14278301,0.0535,"Friday, January 15, 2016",,,,3.0000,3.0000,false,,,3.0000,,,2336.0000,2336.0000,,,,,06059,,3.0000,2.0000,447.0000,,,33640388.0000,-117942008.0000,3575.0000,,,,,,122,261,,060590636.042004,38032,1286,,96959,0.0000,,,,,,,1990.0000,,,297664.0000,749738.0000,2015.0000,452074.0000,8642.7402,,,60590636042004
17111220,-0.0747,"Friday, January 15, 2016",,,,2.5000,3.0000,false,,,2.5000,,824.0000,1604.0000,1604.0000,,,824.0000,,06111,1.0000,2.0000,2.0000,548.0000,,,34244220.0000,-119171352.0000,3484.0000,,,,,,1111,261,,061110050.041143,13150,2061,,97107,5.0000,,1.0000,,,,,2006.0000,2.0000,,160000.0000,460000.0000,2015.0000,300000.0000,10464.4404,,,61110050041143
10816058,0.0507,"Friday, January 15, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,2103.0000,2103.0000,,,,,06037,,3.0000,,,,2,34159400.0000,-118529960.0000,5499.0000,,,,,,0100,261,LAR1,060371395.021015,12447,3101,47950,96379,0.0000,,,,1.0000,,,1950.0000,,,128860.0000,496422.0000,2015.0000,367562.0000,6195.5298,,,60371395021015
10995128,0.0070,"Friday, January 15, 2016",,,,1.0000,1.0000,false,,7.0000,1.0000,,,572.0000,572.0000,,,,,06037,,1.0000,,,,7,34264976.0000,-118310232.0000,4029.0000,,,,,,0100,261,LAR1,060371031.023004,12447,3101,27328,96282,0.0000,,,,1.0000,,,1927.0000,,,44248.0000,221246.0000,2015.0000,176998.0000,2764.1899,,,60371031023004
11323123,0.0276,"Friday, January 15, 2016",,,,3.0000,4.0000,true,,7.0000,3.0000,,,2306.0000,2306.0000,,,,,06037,,3.0000,,,,2,34622236.0000,-118282584.0000,111704.0000,,,,,,0100,261,LCA22,060379012.131046,40227,3101,,97329,0.0000,,,,1.0000,,,1987.0000,,,160490.0000,214193.0000,2015.0000,53703.0000,2764.6299,,,60379012131046
12857807,0.1017,"Friday, January 15, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,3218.0000,3218.0000,,,,,06037,,3.0000,,,,2,33977400.0000,-117973064.0000,17049.0000,,,,,,0100,261,LCA11,060374085.033027,45602,3101,,96489,0.0000,,,,1.0000,,,1991.0000,,,420843.0000,851682.0000,2015.0000,430839.0000,10007.1396,,,60374085033027
17209218,-0.0640,"Friday, January 15, 2016",,,,1.0000,2.0000,false,,,1.0000,,,956.0000,956.0000,,,,,06111,,1.0000,1.0000,0.0000,,,34215472.0000,-118890352.0000,3049.0000,,,,,,1129,266,,061110063.013006,34278,2061,,96383,4.0000,,,,,170.0000,,1972.0000,,,129517.0000,259034.0000,2015.0000,129517.0000,2706.4399,,,61110063013006
14472333,0.0431,"Friday, January 15, 2016",,,,2.5000,5.0000,true,,,2.5000,,,2926.0000,2926.0000,,,,,06059,,2.0000,2.0000,580.0000,,,33595944.0000,-117650440.0000,5684.0000,,,,,,122,261,,060590320.383004,12773,1286,,96996,0.0000,,1.0000,,,,,1990.0000,,,274659.0000,888000.0000,2015.0000,613341.0000,8724.2998,,,60590320383004
11558399,-0.0576,"Friday, January 15, 2016",1,,,2.0000,3.0000,false,,7.0000,2.0000,,,1362.0000,1362.0000,,,,,06037,,2.0000,,,,2,34028980.0000,-118417184.0000,7388.0000,1.0000,,,,1,0101,261,LAR1,060372717.013000,12447,3101,117183,96015,0.0000,,,,1.0000,,,1940.0000,,,282094.0000,702104.0000,2015.0000,420010.0000,8564.3203,,,60372717013000
11821880,-0.0419,"Friday, January 15, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,830.0000,830.0000,,,,,06037,,1.0000,,,,2,34043000.0000,-118175176.0000,5427.0000,,,,,,0100,261,LCR2,060375310.001007,17882,3101,,96044,0.0000,,,,1.0000,,,1923.0000,,,51000.0000,255000.0000,2015.0000,204000.0000,3470.6799,,,60375310001007
12436694,0.0010,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,4.0000,2.0000,,,1417.0000,1417.0000,,,,,06037,,2.0000,,,,2,33821076.0000,-118078704.0000,5699.0000,,,,,,0100,261,LBR1N,060375552.022012,46298,3101,416307,96242,0.0000,,,,1.0000,,,1963.0000,,,177476.0000,534469.0000,2015.0000,356993.0000,6545.0098,,,60375552022012
11133865,0.0100,"Friday, January 15, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,2433.0000,2433.0000,,,,,06037,,3.0000,,,,2,34392232.0000,-118583736.0000,4413.0000,,,,,,0100,261,LCA25,060379203.391055,,3101,,96395,0.0000,,,,1.0000,,,1997.0000,,,258054.0000,462050.0000,2015.0000,203996.0000,8231.2998,,,60379203391055
12566991,-0.0171,"Friday, January 15, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,932.0000,932.0000,,,,,06037,,1.0000,,,,7,33834484.0000,-118218016.0000,5434.0000,,,,,,0100,261,CARS,060375440.012001,,3101,,96244,0.0000,,,,1.0000,,,1930.0000,,,55004.0000,275038.0000,2015.0000,220034.0000,3280.7500,,,60375440012001
14667290,0.0516,"Friday, January 15, 2016",,,,2.0000,2.0000,false,,,2.0000,,,875.0000,875.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33785500.0000,-117761000.0000,,,,,,,34,266,,060590756.054006,33252,1286,,97067,0.0000,,,,,,,1990.0000,,,102147.0000,255666.0000,2015.0000,153519.0000,3364.1001,,,60590756054012
11291266,-0.4813,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1206.0000,1206.0000,,,,,06037,,2.0000,,,,7,34688488.0000,-118123952.0000,6515.0000,,,,,,0100,261,LRR16500,060379005.011007,5534,3101,,97318,0.0000,,,,1.0000,,,1955.0000,,,54069.0000,87855.0000,2015.0000,33786.0000,1848.8101,,,60379005011007
13024217,-0.0060,"Friday, January 15, 2016",1,,,1.0000,2.0000,false,,7.0000,1.0000,,,920.0000,920.0000,,,,,06037,,1.0000,,,,2,34109400.0000,-117891000.0000,53521.0000,,,,,,010C,266,AZR3C,060374041.003007,37015,3101,,96464,0.0000,,,,1.0000,,,1988.0000,,,111645.0000,198217.0000,2015.0000,86572.0000,3188.9900,,,60374041003007
12624521,0.0010,"Friday, January 15, 2016",1,,,4.0000,4.0000,true,,4.0000,4.0000,,,1700.0000,1700.0000,,,,,06037,,4.0000,,,,2,33786788.0000,-118298584.0000,24660.0000,,,,,,010C,266,LARD1.5,060372944.211006,12447,3101,38888,96210,0.0000,,,,1.0000,,,2005.0000,,,245000.0000,419000.0000,2015.0000,174000.0000,5159.0200,,,60372944211006
14627563,0.0516,"Friday, January 15, 2016",,,,3.0000,3.0000,false,,,3.0000,,,2004.0000,2004.0000,,,,,06059,,3.0000,2.0000,0.0000,,,33698480.0000,-117754184.0000,,,,,,,1,266,,060590524.183053,52650,1286,403197,96954,0.0000,,,,,,,2005.0000,,,293498.0000,737000.0000,2015.0000,443502.0000,11242.3398,,,60590524183053
12364908,-0.0619,"Friday, January 15, 2016",,,,3.0000,4.0000,true,,7.0000,3.0000,,,1626.0000,,,1626.0000,,,06037,,3.0000,,,,,33971864.0000,-118192440.0000,6338.0000,,,,,,0300,247,BLR3YY,060375336.032001,30399,3101,,96083,0.0000,,,,3.0000,,,1940.0000,,,230515.0000,434511.0000,2015.0000,203996.0000,7377.2998,,,60375336032001
11757532,0.0159,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1744.0000,1744.0000,,,,,06037,,2.0000,,,,7,34054952.0000,-118318280.0000,6509.0000,,,,,,0100,261,LAR1,060372127.011005,12447,3101,274514,96000,0.0000,,,,1.0000,,,1917.0000,,,137909.0000,458871.0000,2015.0000,320962.0000,5682.4600,,,60372127011005
13953554,0.0257,"Friday, January 15, 2016",,,,2.5000,4.0000,true,,,2.5000,,,1775.0000,1775.0000,,,,,06059,,2.0000,1.0000,360.0000,true,,33758460.0000,-117946024.0000,8509.0000,1.0000,,,1,,122,261,,060590889.031002,24832,1286,,97050,6.0000,,1.0000,,,,,1957.0000,1.0000,,123355.0000,234354.0000,2015.0000,110999.0000,5990.0601,,,60590889031002
11639738,-0.1427,"Friday, January 15, 2016",1,,,5.0000,5.0000,true,,,5.0000,,,6981.0000,6981.0000,,,,,06037,,5.0000,,,,2,34094116.0000,-118419032.0000,27362.0000,1.0000,,,,1,0101,261,BHR1,060377007.001003,10389,3101,,96086,0.0000,,,,1.0000,,,2013.0000,,,3787185.0000,9414563.0000,2015.0000,5627378.0000,111026.9766,,,60377007001003
11000529,0.0488,"Friday, January 15, 2016",,,,2.0000,2.0000,false,,7.0000,2.0000,,,2051.0000,2051.0000,,,,,06037,,2.0000,,,,2,34245384.0000,-118275736.0000,11092.0000,,,,,,0100,261,LAR1,060371014.003011,12447,3101,27328,96284,0.0000,,,,1.0000,,,1950.0000,,,98020.0000,433491.0000,2015.0000,335471.0000,5455.4302,,,60371014003011
13075102,0.0497,"Friday, January 15, 2016",1,,,2.0000,3.0000,false,,4.0000,2.0000,,,1752.0000,1752.0000,,,,,06037,,2.0000,,,,2,33963216.0000,-117839680.0000,14842.0000,,,,,,0100,261,LCR19000,060374033.251007,24384,3101,,96505,0.0000,,,,1.0000,,,1980.0000,,,170262.0000,224588.0000,2015.0000,54326.0000,2928.7600,,,60374033251007
14749216,0.0344,"Friday, January 15, 2016",,,,2.0000,2.0000,false,,,2.0000,,,1190.0000,1190.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33612852.0000,-117886912.0000,,,,,,,34,266,,060590630.081009,53571,1286,,96978,0.0000,,,,,,,1990.0000,,,149269.0000,506873.0000,2015.0000,357604.0000,5797.6602,,,60590630081009
12196590,-0.0161,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1332.0000,1332.0000,,,,,06037,,2.0000,,,,7,33971896.0000,-118244992.0000,5100.0000,,,,,,0100,261,LCR3,060375350.021003,396053,3101,,95982,0.0000,,,,1.0000,,,1924.0000,,,85669.0000,196661.0000,2015.0000,110992.0000,2959.1201,,,60375350021003
11134115,0.0040,"Friday, January 15, 2016",1,,,2.0000,2.0000,false,,4.0000,2.0000,,,1450.0000,1450.0000,,,,,06037,,2.0000,,,,2,34382792.0000,-118576720.0000,186379.0000,,,,,,010C,266,LCA25,060379203.261023,,3101,,96395,0.0000,,,,1.0000,,,2005.0000,,,228781.0000,372292.0000,2015.0000,143511.0000,6506.7900,,,60379203261022
12558395,-0.0661,"Friday, January 15, 2016",,,,1.0000,1.0000,false,,4.0000,1.0000,,,707.0000,707.0000,,,,,06037,,1.0000,,,,7,33773200.0000,-118198000.0000,26437.0000,,,,,,010C,266,LBPD14,060375759.011010,46298,3101,273486,96236,0.0000,,,,1.0000,,,1987.0000,,,62705.0000,78381.0000,2015.0000,15676.0000,1094.5100,,,60375759011010
11646617,0.0040,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,4.0000,2.0000,,,2324.0000,2324.0000,,,,,06037,,2.0000,,,,2,34062652.0000,-118458728.0000,5286.0000,,,,,,0100,261,LAR1,060372654.101012,12447,3101,113910,96030,0.0000,,,,1.0000,,,1939.0000,,,332000.0000,1660000.0000,2015.0000,1328000.0000,20260.3809,,,60372654101012
12142652,0.0733,"Friday, January 15, 2016",1,,,3.0000,2.0000,false,,4.0000,3.0000,,,1206.0000,1206.0000,,,,,06037,,3.0000,,,,2,34128100.0000,-118061000.0000,38034.0000,,,,,,010C,266,ARR3,060374307.241000,50749,3101,,96268,0.0000,,,,1.0000,,,1973.0000,,,125000.0000,458000.0000,2015.0000,333000.0000,5473.0098,,,60374307241000
17123894,0.0705,"Friday, January 15, 2016",,,,3.0000,4.0000,true,,,3.0000,,1365.0000,2600.0000,2600.0000,,,1365.0000,,06111,2.0000,3.0000,2.0000,596.0000,,,34240360.0000,-119034360.0000,7453.0000,,,,,,1111,261,,061110052.033002,51239,2061,,97089,8.0000,,,,,,,1976.0000,2.0000,,231724.0000,386201.0000,2015.0000,154477.0000,4136.1001,,,61110052033002
11575840,0.3031,"Friday, January 15, 2016",,,,1.0000,1.0000,false,,4.0000,1.0000,,,775.0000,775.0000,,,,,06037,,1.0000,,,,,34024900.0000,-118466000.0000,6799.0000,,,,,,010E,266,SMR2,060377018.013018,26964,3101,,96151,0.0000,,,,1.0000,,,1971.0000,,,85289.0000,341878.0000,2015.0000,256589.0000,4461.4399,,,60377018013018
12995350,-0.0998,"Friday, January 15, 2016",,,,3.0000,4.0000,true,,7.0000,3.0000,,,1938.0000,,,1938.0000,,,06037,,3.0000,,,,,34076360.0000,-118026184.0000,7929.0000,,,,,,0300,247,EMR3YY,060374327.001007,51861,3101,762685,96478,0.0000,,,,3.0000,,,1945.0000,,,137853.0000,289653.0000,2015.0000,151800.0000,4724.8101,,,60374327001007
14151559,-0.0325,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1591.0000,1591.0000,,,,,06059,,2.0000,2.0000,483.0000,,,33942320.0000,-117922088.0000,9559.0000,,,,,,122,261,,060590014.031010,18874,1286,,96186,6.0000,,,,,,,1958.0000,1.0000,,83821.0000,269878.0000,2015.0000,186057.0000,5077.3398,,,60590014031010
17213030,0.0686,"Friday, January 15, 2016",,,,1.0000,2.0000,false,,,1.0000,,,836.0000,836.0000,,,,,06111,,1.0000,1.0000,0.0000,,,34190400.0000,-118885000.0000,2178.0000,,,,,,1129,266,,061110069.002013,34278,2061,,96383,4.0000,,,,,109.0000,,1974.0000,,,103804.0000,173004.0000,2015.0000,69200.0000,1804.5800,,,61110069002013
12654692,0.0723,"Friday, January 15, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,1224.0000,1224.0000,,,,,06037,,1.0000,,,,7,33721276.0000,-118293392.0000,4900.0000,,,,,,0100,261,LARD2,060372975.003000,12447,3101,54300,96221,0.0000,,,,1.0000,,,1952.0000,,,90923.0000,454618.0000,2015.0000,363695.0000,5667.1602,,,60372975003000
14659372,0.0237,"Friday, January 15, 2016",,,,2.0000,1.0000,false,,,2.0000,,,799.0000,799.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33651112.0000,-117587760.0000,,,,,,,34,266,,060590320.513000,15554,1286,,96993,0.0000,,,,,,,1987.0000,,,75725.0000,302000.0000,2015.0000,226275.0000,4185.0200,,,60590320513001
14486628,0.0257,"Friday, January 15, 2016",5,,,2.0000,3.0000,false,,,2.0000,,,1326.0000,1326.0000,,,,,06059,1.0000,2.0000,2.0000,454.0000,,6,33619768.0000,-117655832.0000,10050.0000,,,,,,122,261,,060590320.362015,12773,1286,,96995,5.0000,,,,,,,1973.0000,1.0000,,94922.0000,537013.0000,2015.0000,442091.0000,5535.7798,,,60590320362015
14667366,0.0218,"Friday, January 15, 2016",,,,1.0000,1.0000,false,,,1.0000,,,678.0000,678.0000,,,,,06059,,1.0000,1.0000,0.0000,,,33786100.0000,-117760000.0000,,,,,,,34,266,,060590756.054006,33252,1286,,97067,0.0000,,,,,,,1990.0000,,,85185.0000,211414.0000,2015.0000,126229.0000,2968.5400,,,60590756054006
11295830,0.1380,"Friday, January 15, 2016",1,,,2.0000,3.0000,false,,7.0000,2.0000,,,1291.0000,1291.0000,,,,,06037,,2.0000,,,,2,34698672.0000,-118111464.0000,8297.0000,,,,,,0100,261,LRRA7500,060379006.081009,5534,3101,,97318,0.0000,,,,1.0000,,,1987.0000,,,114311.0000,152349.0000,2015.0000,38038.0000,2693.3501,,,60379006081009
11154715,-0.0141,"Friday, January 15, 2016",1,,,2.0000,2.0000,false,,7.0000,2.0000,,,844.0000,844.0000,,,,,06037,,2.0000,,,,2,34422600.0000,-118451000.0000,95187.0000,,,,,,010C,266,SCUR5,060379200.381000,54311,3101,37739,96401,0.0000,,,,1.0000,,,1983.0000,,,117093.0000,189715.0000,2015.0000,72622.0000,2775.1799,,,60379200381000
14371483,0.0247,"Friday, January 15, 2016",,,,1.0000,2.0000,false,,,1.0000,,,912.0000,912.0000,,,,,06059,,1.0000,2.0000,420.0000,,13,33629268.0000,-117689704.0000,2380.0000,,,,,,122,261,,060590524.162019,32380,1286,,96962,4.0000,,,,,,,1972.0000,1.0000,,67537.0000,217561.0000,2015.0000,150024.0000,2337.2400,,,60590524162019
17156898,0.0080,"Friday, January 15, 2016",,,,2.5000,3.0000,false,,,2.5000,,991.0000,1894.0000,1894.0000,,,991.0000,,06111,1.0000,2.0000,2.0000,448.0000,,,34177912.0000,-119215792.0000,4197.0000,,,,,,1111,261,,061110043.044004,47198,2061,,97109,7.0000,,1.0000,,,,,1989.0000,2.0000,,163936.0000,327872.0000,2015.0000,163936.0000,2374.9600,,,61110043044004
11893101,-0.0523,"Friday, January 15, 2016",1,,,4.0000,5.0000,true,,4.0000,4.0000,,,4070.0000,4070.0000,,,,,06037,,4.0000,,,true,2,34112948.0000,-118120136.0000,12151.0000,,,1,,,0104,261,SOR112,060374641.006006,54299,3101,623381,96296,0.0000,,,,1.0000,,,1926.0000,,,151500.0000,252254.0000,2015.0000,100754.0000,4951.2998,,,60374641006006
11659397,0.0334,"Friday, January 15, 2016",,,,3.0000,4.0000,true,,4.0000,3.0000,,,2112.0000,2112.0000,,,,,06037,,3.0000,,,,2,34054924.0000,-118475504.0000,6999.0000,,,,,,0100,261,LAR1,060372640.002007,12447,3101,113910,96030,0.0000,,,,1.0000,,,1936.0000,,,61382.0000,166827.0000,2015.0000,105445.0000,2193.1299,,,60372640002007
13890325,-0.0060,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1305.0000,1305.0000,,,,,06059,1.0000,2.0000,2.0000,600.0000,,,33620904.0000,-117917072.0000,6375.0000,1.0000,,,,1,122,261,,060590634.001008,53571,1286,,96981,7.0000,,,,,,,1951.0000,2.0000,,88097.0000,579833.0000,2015.0000,491736.0000,6452.2598,,,60590634001008
11341975,-0.1347,"Friday, January 15, 2016",,,,0.0000,0.0000,false,,,,,,,,,,,,06037,,,,,,,34480140.0000,-118517128.0000,,,,,,,0100,261,SCNU3,060379200.152002,,3101,,96403,0.0000,,,,,,,,,,247700.0000,318735.0000,2015.0000,71035.0000,4697.9800,,,
12189697,0.0459,"Friday, January 15, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,1044.0000,1044.0000,,,,,06037,,1.0000,,,,7,33979424.0000,-118287296.0000,7150.0000,,,,,,0100,261,LARD2,060372375.001008,12447,3101,118208,96025,0.0000,,,,1.0000,,,1921.0000,,,44000.0000,220000.0000,2015.0000,176000.0000,2768.1101,,,60372375001008
14035246,0.0198,"Friday, January 15, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1392.0000,1392.0000,,,,,06059,,2.0000,2.0000,418.0000,,,33728072.0000,-117922656.0000,6750.0000,,,,,,122,261,,060590992.274001,8384,1286,,97008,6.0000,,,,,,,1968.0000,1.0000,,83272.0000,319708.0000,2015.0000,236436.0000,6592.8599,,,60590992274001
11838812,0.0159,"Friday, January 15, 2016",1,,,2.0000,2.0000,false,,7.0000,2.0000,,,1232.0000,1232.0000,,,,,06037,,2.0000,,,,2,34047300.0000,-118141000.0000,147984.0000,1.0000,,,,1,010C,266,MPR3,060374820.023006,6021,3101,,96496,0.0000,,,,1.0000,,,1968.0000,,,103231.0000,162987.0000,2015.0000,59756.0000,2457.5400,,,60374820023006
14505931,-0.0060,"Friday, January 15, 2016",,,,3.0000,3.0000,false,,,3.0000,,,1670.0000,1670.0000,,,,,06059,,3.0000,2.0000,492.0000,true,,33656032.0000,-117615112.0000,4300.0000,1.0000,,,1,,122,261,,060590320.493012,15554,1286,,96993,0.0000,,,,,,,1995.0000,,,237118.0000,388072.0000,2015.0000,150954.0000,6022.8398,,,60590320493012
11087286,0.0751,"Friday, January 15, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1741.0000,1741.0000,,,,,06037,,3.0000,,,,2,34251700.0000,-118601000.0000,63061.0000,1.0000,,,,1,010C,266,LAR3,060371132.132002,12447,3101,37835,96346,0.0000,,,,1.0000,,,1980.0000,,,146314.0000,209019.0000,2015.0000,62705.0000,2661.4299,,,60371132132002
11509372,-0.0212,"Friday, January 15, 2016",,,,2.0000,2.0000,false,,7.0000,2.0000,,,1432.0000,1432.0000,,,,,06037,,2.0000,,,,7,33874280.0000,-118402976.0000,1197.0000,,,,,,0100,261,HBR2YY,060376210.045014,29712,3101,,96109,0.0000,,,,1.0000,,,1962.0000,,,154968.0000,774858.0000,2015.0000,619890.0000,8584.7402,,,60376210045014
12741079,-0.0284,"Friday, January 15, 2016",,,,2.0000,4.0000,true,,7.0000,2.0000,,,1353.0000,1353.0000,,,,,06037,,2.0000,,,,2,33913800.0000,-118060000.0000,116208.0000,,,,,,010C,266,NOR3,060375523.012012,53636,3101,,96193,0.0000,,,,1.0000,,,1964.0000,,,94345.0000,207832.0000,2015.0000,113487.0000,7143.9199,,,60375523012022
13982229,0.0237,"Friday, January 15, 2016",,,,3.5000,4.0000,true,,,3.5000,,,3554.0000,3554.0000,,,,,06059,,3.0000,2.0000,416.0000,,,33668160.0000,-117885464.0000,5600.0000,,,,,,122,261,,060590631.011003,38032,1286,,96959,8.0000,,1.0000,,,,,2006.0000,2.0000,,513840.0000,1198140.0000,2015.0000,684300.0000,13419.2402,,,60590631011003
11084211,-0.2837,"Friday, January 15, 2016",,,,3.0000,3.0000,false,,7.0000,3.0000,,,2356.0000,,,2356.0000,,,06037,,3.0000,,,,,34250788.0000,-118512064.0000,51398.0000,1.0000,,,,1,0201,246,LARE11,060371113.022011,12447,3101,33183,96355,0.0000,,,,2.0000,,,1957.0000,,,279042.0000,618700.0000,2015.0000,339658.0000,8596.1104,,,60371113022011
12188921,0.8264,"Friday, January 15, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,660.0000,660.0000,,,,,06037,,1.0000,,,,7,33978160.0000,-118266136.0000,5397.0000,,,,,,0100,261,LAR2,060372393.302000,12447,3101,268496,95984,0.0000,,,,1.0000,,,1921.0000,,,5281.0000,19131.0000,2015.0000,13850.0000,2110.9800,Y,14.0000,60372393302000
12258986,-0.4732,"Friday, January 15, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1102.0000,1102.0000,,,,,06037,,1.0000,,,,7,33917968.0000,-118274448.0000,9094.0000,,,,,,0100,261,LCR1,060375409.013017,118994,3101,,96042,0.0000,,,,1.0000,,,1922.0000,,,78048.0000,167345.0000,2015.0000,89297.0000,3322.8899,,,60375409013017
12718506,-0.0387,"Friday, January 15, 2016",1,,,1.0000,3.0000,false,,7.0000,1.0000,,,1343.0000,1343.0000,,,,,06037,,1.0000,,,,2,33937984.0000,-118089264.0000,6002.0000,,,,,,0100,261,SSR1YY,060375028.014026,13716,3101,,96201,0.0000,,,,1.0000,,,1952.0000,,,52079.0000,74493.0000,2015.0000,22414.0000,1442.1300,,,60375028014026
10993895,0.0459,"Friday, January 15, 2016",1,,,5.0000,5.0000,true,,4.0000,5.0000,,,3961.0000,3961.0000,,,,,06037,,5.0000,,,,2,34276516.0000,-118297648.0000,17301.0000,1.0000,,,,1,0101,261,LARE11,060371011.221002,12447,3101,27484,96284,0.0000,,,,1.0000,,,2005.0000,,,449700.0000,881000.0000,2015.0000,431300.0000,10834.5498,,,60371011221002
